"predTrain_2","predTrain_9","predTrain_13","predTrain_17","predTrain_20","predTrain_21","predTrain_22","predTrain_30","predTrain_39","predTrain_43","predTrain_54","predTrain_55","predTrain_58","predTrain_82","predTrain_90","predTrain_111","predTrain_112","predTrain_135","predTrain_179","predTrain_189","predTrain_243","predTrain_249","predTrain_285","predTrain_310","predTrain_327","predTrain_350","predTrain_361","predTrain_390","predTrain_402","predTrain_430","predTrain_438","predTrain_446","predTrain_447","predTrain_448","predTrain_451","predTrain_455","predTrain_470","predTrain_519","predTrain_528","predTrain_540","predTrain_544","predTrain_550","predTrain_551","predTrain_555","predTrain_556","predTrain_560","predTrain_568","predTrain_573","predTrain_575","predTrain_593","predTrain_602","predTrain_605","predTrain_610","predTrain_616","predTrain_628","predTrain_631","predTrain_632","predTrain_648","predTrain_677","predTrain_679","predTrain_689","predTrain_693","predTrain_707","predTrain_710","predTrain_739","predTrain_741","predTrain_760","predTrain_788","predTrain_794","predTrain_802","predTrain_820","predTrain_824","predTrain_825","predTrain_826","predTrain_847","predTrain_871","predTrain_880","predTrain_902","predTrain_909","predTrain_911","predTrain_916","predTrain_917","predTrain_933","predTrain_944","predTrain_952","predTrain_976","predTrain_989","predTrain_991","predTrain_1006","predTrain_1023","predTrain_1031","predTrain_1045","predTrain_1063","predTrain_1064","predTrain_1069","predTrain_1076","predTrain_1081","predTrain_1095","predTrain_1099","predTrain_1106","predTrain_1127","predTrain_1135","predTrain_1141","predTrain_1143","predTrain_1158","predTrain_1195","predTrain_1201","predTrain_1386","predTrain_1407","predTrain_1423","predTrain_1462","predTrain_1473","predTrain_1484","predTrain_1543","predTrain_1548","predTrain_1564","predTrain_1565","predTrain_1567","predTrain_1582","predTrain_1601","predTrain_1700","predTrain_1721","predTrain_1752","predTrain_1810","predTrain_1820","predTrain_1832","predTrain_1865","predTrain_1934","predTrain_2012","predTrain_2022","predTrain_2080","predTrain_2230","predTrain_2349","predTrain_2384","predTrain_2406","predTrain_2441","predTrain_2544","predTrain_2609","predTrain_2687","predTrain_2825","predTrain_2844","predTrain_2904","predTrain_2929","predTrain_3067","predTrain_3251","predTrain_3495","time","status"
"TCGA-D1-A1NX",1,1,1,1,1,1,1,1,1,1,1,1,0.998334721450939,0.998334721450939,0.99294169434423,0.99294169434423,0.99294169434423,0.99294169434423,0.99294169434423,0.975472477227061,0.951795801039212,0.951795801039212,0.94389712621884,0.913028580222427,0.913028580222427,0.900935664411975,0.897040056446019,0.897040056446019,0.897040056446019,0.897040056446019,0.897040056446019,0.897040056446019,0.897040056446019,0.897040056446019,0.897040056446019,0.897040056446019,0.897040056446019,0.883684869907179,0.883684869907179,0.858557818068731,0.858557818068731,0.858557818068731,0.858557818068731,0.858557818068731,0.858557818068731,0.858557818068731,0.858557818068731,0.858557818068731,0.858557818068731,0.858557818068731,0.858557818068731,0.858557818068731,0.838989733913279,0.812160897606048,0.812160897606048,0.812160897606048,0.812160897606048,0.812160897606048,0.812160897606048,0.812160897606048,0.812160897606048,0.812160897606048,0.812160897606048,0.812160897606048,0.812160897606048,0.812160897606048,0.812160897606048,0.800069397110458,0.800069397110458,0.800069397110458,0.800069397110458,0.800069397110458,0.800069397110458,0.800069397110458,0.800069397110458,0.751595642802866,0.741795404739974,0.741795404739974,0.741795404739974,0.741795404739974,0.725442492839499,0.725442492839499,0.725442492839499,0.725442492839499,0.725442492839499,0.725442492839499,0.701075186229791,0.701075186229791,0.701075186229791,0.701075186229791,0.701075186229791,0.69014440012943,0.69014440012943,0.69014440012943,0.69014440012943,0.69014440012943,0.664189511680785,0.664189511680785,0.64345573204468,0.64345573204468,0.62236074398105,0.62236074398105,0.62236074398105,0.62236074398105,0.62236074398105,0.62236074398105,0.62236074398105,0.62236074398105,0.62236074398105,0.571169815451661,0.571169815451661,0.571169815451661,0.571169815451661,0.571169815451661,0.524626491971664,0.524626491971664,0.524626491971664,0.524626491971664,0.524626491971664,0.524626491971664,0.524626491971664,0.524626491971664,0.524626491971664,0.524626491971664,0.524626491971664,0.524626491971664,0.524626491971664,0.524626491971664,0.524626491971664,0.524626491971664,0.524626491971664,0.524626491971664,0.524626491971664,0.524626491971664,0.524626491971664,0.524626491971664,0.524626491971664,0.524626491971664,0.524626491971664,0.524626491971664,0.524626491971664,0.524626491971664,0.524626491971664,0.524626491971664,0.486718810682111,0.486718810682111,555,0
"TCGA-D1-A176",1,1,1,1,1,1,1,1,1,1,1,1,0.99584200184511,0.99584200184511,0.99584200184511,0.99584200184511,0.99584200184511,0.99584200184511,0.99584200184511,0.99584200184511,0.99584200184511,0.99584200184511,0.992528054819138,0.990049833749168,0.990049833749168,0.985111939603063,0.980198673306755,0.980198673306755,0.980198673306755,0.980198673306755,0.980198673306755,0.980198673306755,0.980198673306755,0.980198673306755,0.980198673306755,0.980198673306755,0.980198673306755,0.980198673306755,0.980198673306755,0.980198673306755,0.980198673306755,0.980198673306755,0.980198673306755,0.980198673306755,0.980198673306755,0.980198673306755,0.980198673306755,0.980198673306755,0.980198673306755,0.980198673306755,0.980198673306755,0.980198673306755,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.970445533548508,0.970445533548508,0.970445533548508,0.970445533548508,0.970445533548508,0.965605416257566,0.965605416257566,0.965605416257566,0.965605416257566,0.965605416257566,0.965605416257566,0.965605416257566,0.965605416257566,0.965605416257566,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.953610473132626,0.741435826498969,0.741435826498969,917,0
"TCGA-B5-A11Q",1,1,1,1,1,1,1,1,1,1,1,1,0.9996154585704,0.9996154585704,0.996288954295719,0.996288954295719,0.996288954295719,0.996288954295719,0.996288954295719,0.990494186566783,0.983093268302794,0.983093268302794,0.976968096476556,0.974528726718068,0.974528726718068,0.966844165819994,0.954038471286052,0.954038471286052,0.954038471286052,0.954038471286052,0.954038471286052,0.954038471286052,0.954038471286052,0.954038471286052,0.954038471286052,0.954038471286052,0.954038471286052,0.954038471286052,0.954038471286052,0.949280184559531,0.949280184559531,0.949280184559531,0.949280184559531,0.949280184559531,0.949280184559531,0.949280184559531,0.949280184559531,0.949280184559531,0.949280184559531,0.949280184559531,0.949280184559531,0.949280184559531,0.945727050158264,0.945727050158264,0.945727050158264,0.945727050158264,0.945727050158264,0.945727050158264,0.945727050158264,0.945727050158264,0.945727050158264,0.945727050158264,0.945727050158264,0.945727050158264,0.945727050158264,0.945727050158264,0.945727050158264,0.941010216817556,0.941010216817556,0.941010216817556,0.941010216817556,0.941010216817556,0.941010216817556,0.941010216817556,0.941010216817556,0.941010216817556,0.931258903323763,0.931258903323763,0.931258903323763,0.931258903323763,0.931258903323763,0.931258903323763,0.931258903323763,0.931258903323763,0.931258903323763,0.931258903323763,0.926614230166436,0.926614230166436,0.926614230166436,0.926614230166436,0.926614230166436,0.899978310507246,0.899978310507246,0.899978310507246,0.899978310507246,0.899978310507246,0.886579379064481,0.886579379064481,0.87775776684823,0.87775776684823,0.8539483087813,0.8539483087813,0.8539483087813,0.8539483087813,0.8539483087813,0.8539483087813,0.8539483087813,0.8539483087813,0.8539483087813,0.8539483087813,0.8539483087813,0.8539483087813,0.8539483087813,0.8539483087813,0.84545138113931,0.84545138113931,0.84545138113931,0.84545138113931,0.84545138113931,0.84545138113931,0.84545138113931,0.84545138113931,0.84545138113931,0.84545138113931,0.84545138113931,0.84545138113931,0.84545138113931,0.84545138113931,0.84545138113931,0.84545138113931,0.84545138113931,0.84545138113931,0.84545138113931,0.84545138113931,0.84545138113931,0.84545138113931,0.84545138113931,0.84545138113931,0.84545138113931,0.84545138113931,0.84545138113931,0.84545138113931,0.84545138113931,0.84545138113931,0.699153741938183,0.699153741938183,976,0
"TCGA-AJ-A8CT",1,1,1,1,1,1,1,1,1,1,1,1,0.996672216054523,0.996672216054523,0.992362647261015,0.992362647261015,0.992362647261015,0.992362647261015,0.992362647261015,0.992362647261015,0.989884839193471,0.989884839193471,0.984947767961146,0.97840328867781,0.97840328867781,0.964640293483123,0.958230747086933,0.958230747086933,0.958230747086933,0.958230747086933,0.958230747086933,0.958230747086933,0.958230747086933,0.958230747086933,0.958230747086933,0.958230747086933,0.958230747086933,0.954246425408586,0.954246425408586,0.938474119300664,0.938474119300664,0.938474119300664,0.938474119300664,0.938474119300664,0.938474119300664,0.938474119300664,0.938474119300664,0.938474119300664,0.938474119300664,0.938474119300664,0.938474119300664,0.938474119300664,0.936130864291619,0.931461892127592,0.931461892127592,0.931461892127592,0.931461892127592,0.931461892127592,0.931461892127592,0.931461892127592,0.931461892127592,0.931461892127592,0.931461892127592,0.931461892127592,0.931461892127592,0.931461892127592,0.931461892127592,0.931461892127592,0.931461892127592,0.931461892127592,0.931461892127592,0.931461892127592,0.931461892127592,0.931461892127592,0.931461892127592,0.93029829216392,0.921041669494024,0.921041669494024,0.921041669494024,0.921041669494024,0.911877151758615,0.911877151758615,0.911877151758615,0.911877151758615,0.911877151758615,0.911877151758615,0.911877151758615,0.911877151758615,0.911877151758615,0.911877151758615,0.911877151758615,0.902803822498282,0.902803822498282,0.902803822498282,0.902803822498282,0.902803822498282,0.902803822498282,0.902803822498282,0.884927109069083,0.884927109069083,0.863078180897654,0.863078180897654,0.863078180897654,0.863078180897654,0.863078180897654,0.863078180897654,0.863078180897654,0.863078180897654,0.863078180897654,0.858773560512085,0.858773560512085,0.858773560512085,0.858773560512085,0.858773560512085,0.854490409510257,0.854490409510257,0.854490409510257,0.854490409510257,0.854490409510257,0.854490409510257,0.854490409510257,0.854490409510257,0.854490409510257,0.854490409510257,0.854490409510257,0.854490409510257,0.854490409510257,0.854490409510257,0.854490409510257,0.854490409510257,0.854490409510257,0.854490409510257,0.854490409510257,0.854490409510257,0.854490409510257,0.854490409510257,0.854490409510257,0.854490409510257,0.854490409510257,0.854490409510257,0.854490409510257,0.854490409510257,0.854490409510257,0.854490409510257,0.682893291461292,0.682893291461292,82,0
"TCGA-D1-A16O",1,1,1,1,1,1,1,1,1,1,1,1,0.987989376983235,0.987989376983235,0.983061759408122,0.983061759408122,0.983061759408122,0.983061759408122,0.983061759408122,0.983061759408122,0.983061759408122,0.983061759408122,0.983061759408122,0.983061759408122,0.983061759408122,0.983061759408122,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.978158718428196,0.973280131467176,0.973280131467176,0.973280131467176,0.973280131467176,0.973280131467176,0.973280131467176,0.973280131467176,0.973280131467176,0.968425876560134,0.968425876560134,0.968425876560134,0.968425876560134,0.968425876560134,0.966007835679231,0.966007835679231,0.966007835679231,0.966007835679231,0.966007835679231,0.966007835679231,0.966007835679231,0.966007835679231,0.966007835679231,0.966007835679231,0.966007835679231,0.959589202657473,0.959589202657473,0.959589202657473,0.959589202657473,0.959589202657473,0.959589202657473,0.959589202657473,0.959589202657473,0.959589202657473,0.940588063364342,0.940588063364342,0.940588063364342,0.940588063364342,0.940588063364342,0.940588063364342,0.940588063364342,0.940588063364342,0.940588063364342,0.935896860827198,0.935896860827198,0.935896860827198,0.935896860827198,0.935896860827198,0.926584531468335,0.926584531468335,0.926584531468335,0.926584531468335,0.926584531468335,0.926584531468335,0.926584531468335,0.926584531468335,0.926584531468335,0.926584531468335,0.926584531468335,0.926584531468335,0.926584531468335,0.926584531468335,0.926584531468335,0.926584531468335,0.926584531468335,0.926584531468335,0.926584531468335,0.926584531468335,0.926584531468335,0.926584531468335,0.926584531468335,0.926584531468335,0.926584531468335,0.926584531468335,0.926584531468335,0.926584531468335,0.926584531468335,0.926584531468335,0.716829927494066,0.716829927494066,1023,0
"TCGA-EY-A1GI",1,1,1,1,1,1,1,1,1,1,1,1,0.984701561796208,0.984701561796208,0.977751237193336,0.977751237193336,0.977751237193336,0.977751237193336,0.977751237193336,0.972874682553454,0.969233234476344,0.969233234476344,0.961510301521285,0.961510301521285,0.961510301521285,0.9495662287286,0.941686056476375,0.941686056476375,0.941686056476375,0.941686056476375,0.941686056476375,0.941686056476375,0.941686056476375,0.941686056476375,0.941686056476375,0.941686056476375,0.941686056476375,0.933871279467627,0.933871279467627,0.929213577029925,0.929213577029925,0.929213577029925,0.929213577029925,0.929213577029925,0.929213577029925,0.929213577029925,0.929213577029925,0.929213577029925,0.929213577029925,0.929213577029925,0.929213577029925,0.929213577029925,0.929213577029925,0.919967747455947,0.919967747455947,0.919967747455947,0.919967747455947,0.919967747455947,0.919967747455947,0.919967747455947,0.919967747455947,0.919967747455947,0.919967747455947,0.919967747455947,0.919967747455947,0.919967747455947,0.919967747455947,0.906271212068589,0.906271212068589,0.906271212068589,0.906271212068589,0.906271212068589,0.906271212068589,0.906271212068589,0.906271212068589,0.895759485562369,0.895759485562369,0.895759485562369,0.895759485562369,0.895759485562369,0.895759485562369,0.895759485562369,0.895759485562369,0.895759485562369,0.895759485562369,0.895759485562369,0.891291866489775,0.891291866489775,0.891291866489775,0.891291866489775,0.891291866489775,0.875829945236273,0.875829945236273,0.875829945236273,0.875829945236273,0.875829945236273,0.873643105062379,0.873643105062379,0.873643105062379,0.873643105062379,0.864950210923115,0.864950210923115,0.864950210923115,0.864950210923115,0.864950210923115,0.864950210923115,0.864950210923115,0.864950210923115,0.864950210923115,0.860636253748842,0.860636253748842,0.860636253748842,0.860636253748842,0.860636253748842,0.843594514124311,0.843594514124311,0.843594514124311,0.843594514124311,0.843594514124311,0.843594514124311,0.843594514124311,0.843594514124311,0.843594514124311,0.843594514124311,0.843594514124311,0.843594514124311,0.843594514124311,0.843594514124311,0.843594514124311,0.843594514124311,0.843594514124311,0.843594514124311,0.843594514124311,0.843594514124311,0.843594514124311,0.843594514124311,0.843594514124311,0.843594514124311,0.843594514124311,0.843594514124311,0.843594514124311,0.843594514124311,0.843594514124311,0.843594514124311,0.671941945152296,0.671941945152296,710,0
"TCGA-BS-A0V4",1,1,1,1,1,1,1,1,1,1,1,1,0.992528054819138,0.992528054819138,0.992528054819138,0.992528054819138,0.992528054819138,0.992528054819138,0.992528054819138,0.992528054819138,0.984373382641841,0.984373382641841,0.984373382641841,0.984373382641841,0.984373382641841,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.98273412676346,0.962472292738249,0.962472292738249,0.962472292738249,0.962472292738249,0.962472292738249,0.962472292738249,0.962472292738249,0.962472292738249,0.962472292738249,0.948142947113583,0.948142947113583,0.948142947113583,0.948142947113583,0.948142947113583,0.948142947113583,0.948142947113583,0.948142947113583,0.948142947113583,0.948142947113583,0.945775550224929,0.945775550224929,0.945775550224929,0.945775550224929,0.945775550224929,0.924733214339633,0.924733214339633,0.924733214339633,0.924733214339633,0.924733214339633,0.924733214339633,0.924733214339633,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.920121088191896,0.738414469675688,0.738414469675688,1810,0
"TCGA-H5-A2HR",1,1,1,1,1,1,1,1,1,1,1,1,0.993769490623395,0.993769490623395,0.946485147953484,0.946485147953484,0.946485147953484,0.946485147953484,0.946485147953484,0.940196233308204,0.928516928123148,0.928516928123148,0.907102341555802,0.900324522586266,0.900324522586266,0.886920436717157,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.874444311738976,0.874444311738976,0.874444311738976,0.874444311738976,0.874444311738976,0.874444311738976,0.874444311738976,0.874444311738976,0.874444311738976,0.874444311738976,0.874444311738976,0.874444311738976,0.874444311738976,0.874444311738976,0.874444311738976,0.86250298719626,0.850370337392694,0.850370337392694,0.850370337392694,0.850370337392694,0.850370337392694,0.850370337392694,0.850370337392694,0.850370337392694,0.850370337392694,0.850370337392694,0.850370337392694,0.850370337392694,0.850370337392694,0.850370337392694,0.823520639390256,0.823520639390256,0.823520639390256,0.823520639390256,0.823520639390256,0.823520639390256,0.823520639390256,0.823520639390256,0.81126001437289,0.795858929306387,0.795858929306387,0.795858929306387,0.795858929306387,0.786627861066553,0.786627861066553,0.786627861066553,0.786627861066553,0.786627861066553,0.786627861066553,0.778800783071405,0.778800783071405,0.778800783071405,0.778800783071405,0.778800783071405,0.75138783681766,0.75138783681766,0.75138783681766,0.75138783681766,0.75138783681766,0.749511713357089,0.749511713357089,0.736509360787503,0.736509360787503,0.718324879877703,0.718324879877703,0.718324879877703,0.718324879877703,0.718324879877703,0.718324879877703,0.718324879877703,0.718324879877703,0.718324879877703,0.704101094259359,0.704101094259359,0.704101094259359,0.704101094259359,0.704101094259359,0.704101094259359,0.704101094259359,0.704101094259359,0.704101094259359,0.704101094259359,0.704101094259359,0.704101094259359,0.704101094259359,0.704101094259359,0.704101094259359,0.704101094259359,0.704101094259359,0.704101094259359,0.704101094259359,0.704101094259359,0.704101094259359,0.704101094259359,0.704101094259359,0.704101094259359,0.704101094259359,0.704101094259359,0.704101094259359,0.704101094259359,0.704101094259359,0.704101094259359,0.704101094259359,0.704101094259359,0.704101094259359,0.704101094259359,0.704101094259359,0.585669290144794,0.585669290144794,39,0
"TCGA-B5-A0K8",1,1,1,1,1,1,1,1,1,1,1,1,0.99750312239746,0.99750312239746,0.99750312239746,0.99750312239746,0.99750312239746,0.99750312239746,0.99750312239746,0.99750312239746,0.99750312239746,0.99750312239746,0.99750312239746,0.995012479192682,0.995012479192682,0.989884839193471,0.984947767961146,0.984947767961146,0.984947767961146,0.984947767961146,0.984947767961146,0.984947767961146,0.984947767961146,0.984947767961146,0.984947767961146,0.984947767961146,0.984947767961146,0.982488473939652,0.982488473939652,0.972712550284426,0.972712550284426,0.972712550284426,0.972712550284426,0.972712550284426,0.972712550284426,0.972712550284426,0.972712550284426,0.972712550284426,0.972712550284426,0.972712550284426,0.972712550284426,0.972712550284426,0.966652055619137,0.963435246427586,0.963435246427586,0.963435246427586,0.963435246427586,0.963435246427586,0.963435246427586,0.963435246427586,0.963435246427586,0.963435246427586,0.963435246427586,0.963435246427586,0.963435246427586,0.963435246427586,0.963435246427586,0.963435246427586,0.963435246427586,0.963435246427586,0.963435246427586,0.963435246427586,0.963435246427586,0.963435246427586,0.963435246427586,0.949091564290234,0.925658410074741,0.925658410074741,0.925658410074741,0.925658410074741,0.921041669494024,0.921041669494024,0.921041669494024,0.921041669494024,0.921041669494024,0.921041669494024,0.905063655668994,0.905063655668994,0.905063655668994,0.905063655668994,0.905063655668994,0.885664855678368,0.885664855678368,0.885664855678368,0.885664855678368,0.885664855678368,0.885664855678368,0.885664855678368,0.881247583782362,0.881247583782362,0.872479023815583,0.872479023815583,0.872479023815583,0.872479023815583,0.872479023815583,0.872479023815583,0.872479023815583,0.872479023815583,0.872479023815583,0.855202781632008,0.855202781632008,0.855202781632008,0.855202781632008,0.855202781632008,0.829927719713042,0.829927719713042,0.829927719713042,0.829927719713042,0.829927719713042,0.829927719713042,0.829927719713042,0.829927719713042,0.829927719713042,0.829927719713042,0.829927719713042,0.829927719713042,0.829927719713042,0.829927719713042,0.829927719713042,0.829927719713042,0.829927719713042,0.829927719713042,0.829927719713042,0.829927719713042,0.829927719713042,0.829927719713042,0.829927719713042,0.829927719713042,0.829927719713042,0.829927719713042,0.829927719713042,0.829927719713042,0.829927719713042,0.829927719713042,0.616878414696991,0.616878414696991,847,0
"TCGA-D1-A15X",1,1,1,1,1,1,1,1,1,1,1,1,0.996704161188771,0.996704161188771,0.996704161188771,0.996704161188771,0.996704161188771,0.996704161188771,0.996704161188771,0.990824406329208,0.984651065575005,0.984651065575005,0.984651065575005,0.984651065575005,0.984651065575005,0.983011347277192,0.983011347277192,0.983011347277192,0.983011347277192,0.983011347277192,0.983011347277192,0.983011347277192,0.983011347277192,0.983011347277192,0.983011347277192,0.983011347277192,0.983011347277192,0.983011347277192,0.983011347277192,0.978923987908978,0.978923987908978,0.978923987908978,0.978923987908978,0.978923987908978,0.978923987908978,0.978923987908978,0.978923987908978,0.978923987908978,0.978923987908978,0.978923987908978,0.978923987908978,0.978923987908978,0.969183531482356,0.969183531482356,0.969183531482356,0.969183531482356,0.969183531482356,0.969183531482356,0.969183531482356,0.969183531482356,0.969183531482356,0.969183531482356,0.969183531482356,0.969183531482356,0.969183531482356,0.969183531482356,0.969183531482356,0.961941845264926,0.961941845264926,0.961941845264926,0.961941845264926,0.961941845264926,0.961941845264926,0.961941845264926,0.961941845264926,0.957144140296238,0.952370363980908,0.952370363980908,0.952370363980908,0.952370363980908,0.944466921030823,0.944466921030823,0.944466921030823,0.944466921030823,0.944466921030823,0.944466921030823,0.942108702729362,0.942108702729362,0.942108702729362,0.942108702729362,0.942108702729362,0.921147949664242,0.921147949664242,0.921147949664242,0.921147949664242,0.921147949664242,0.921147949664242,0.921147949664242,0.921147949664242,0.921147949664242,0.91198237442347,0.91198237442347,0.91198237442347,0.91198237442347,0.91198237442347,0.91198237442347,0.91198237442347,0.91198237442347,0.91198237442347,0.91198237442347,0.91198237442347,0.91198237442347,0.91198237442347,0.91198237442347,0.898404725752111,0.898404725752111,0.898404725752111,0.898404725752111,0.898404725752111,0.898404725752111,0.898404725752111,0.898404725752111,0.898404725752111,0.898404725752111,0.898404725752111,0.898404725752111,0.898404725752111,0.898404725752111,0.898404725752111,0.898404725752111,0.898404725752111,0.898404725752111,0.898404725752111,0.898404725752111,0.898404725752111,0.898404725752111,0.898404725752111,0.898404725752111,0.898404725752111,0.898404725752111,0.898404725752111,0.898404725752111,0.898404725752111,0.898404725752111,0.592264897579879,0.592264897579879,909,0
